year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE_x,REMOTE_PPL_x,Computer_x,WirelessDevice_x,Cellular_x,CableFiber_x,SatelliteInternet_x,dist_to_cbd_x,covid,REMOTE_y,REMOTE_PPL_y,Computer_y,WirelessDevice_y,Cellular_y,CableFiber_y,SatelliteInternet_y,dist_to_cbd_y,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd
2019,12060,30308.0,SCP_PPL1Y,0.4121863799283154,0.4368600682593856,0.4258675078864353,0.5062345340173557,1400,0.895,0.038,0.73,0.774,0.061,7.574693774208231,0,0.5062345340173557,1400,0.895,0.038,0.73,0.774,0.061,7.574693774208231,0.5062345340173557,1400,0.895,0.038,0.73,0.774,0.061,7.574693774208231
2020,12060,30308.0,SCP_PPL1Y,0.4368600682593856,0.4258675078864353,0.4034582132564841,0.520421263822542,1592,0.882,0.052,0.804,0.768,0.079,7.574693774208231,1,0.520421263822542,1592,0.882,0.052,0.804,0.768,0.079,7.574693774208231,0.520421263822542,1592,0.882,0.052,0.804,0.768,0.079,7.574693774208231
2021,12060,30308.0,SCP_PPL1Y,0.4258675078864353,0.4034582132564841,0.3959537572254336,0.5142042278369092,1568,0.9,0.051,0.843,0.805,0.062,7.574693774208231,1,0.5142042278369092,1568,0.9,0.051,0.843,0.805,0.062,7.574693774208231,0.5142042278369092,1568,0.9,0.051,0.843,0.805,0.062,7.574693774208231
2022,12060,30308.0,SCP_PPL1Y,0.4034582132564841,0.3959537572254336,0.3790087463556851,0.5204498600622389,1703,0.901,0.05,0.88,0.8140000000000001,0.072,7.574693774208231,1,0.5204498600622389,1703,0.901,0.05,0.88,0.8140000000000001,0.072,7.574693774208231,0.5204498600622389,1703,0.901,0.05,0.88,0.8140000000000001,0.072,7.574693774208231
2017,12060,30309.0,SCP_PPL1Y,0.5188284518828452,0.493723849372385,0.5064935064935064,0.5006213091907542,2031,0.923,0.0289999999999999,0.555,0.78,0.051,8.490068050890953,0,0.5006213091907542,2031,0.923,0.0289999999999999,0.555,0.78,0.051,8.490068050890953,0.5006213091907542,2031,0.923,0.0289999999999999,0.555,0.78,0.051,8.490068050890953
2018,12060,30309.0,SCP_PPL1Y,0.493723849372385,0.5064935064935064,0.5,0.5127883846608888,2238,0.918,0.027,0.625,0.7959999999999999,0.047,8.490068050890953,0,0.5127883846608888,2238,0.918,0.027,0.625,0.7959999999999999,0.047,8.490068050890953,0.5127883846608888,2238,0.918,0.027,0.625,0.7959999999999999,0.047,8.490068050890953
2019,12060,30309.0,SCP_PPL1Y,0.5064935064935064,0.5,0.4525862068965516,0.5256545793062476,2386,0.923,0.037,0.728,0.8079999999999999,0.044,8.490068050890953,0,0.5256545793062476,2386,0.923,0.037,0.728,0.8079999999999999,0.044,8.490068050890953,0.5256545793062476,2386,0.923,0.037,0.728,0.8079999999999999,0.044,8.490068050890953
2020,12060,30309.0,SCP_PPL1Y,0.5,0.4525862068965516,0.3715415019762846,0.5176759702549214,2094,0.938,0.033,0.862,0.8420000000000001,0.051,8.490068050890953,1,0.5176759702549214,2094,0.938,0.033,0.862,0.8420000000000001,0.051,8.490068050890953,0.5176759702549214,2094,0.938,0.033,0.862,0.8420000000000001,0.051,8.490068050890953
2021,12060,30309.0,SCP_PPL1Y,0.4525862068965516,0.3715415019762846,0.3829787234042553,0.5375519035772282,2062,0.95,0.034,0.885,0.846,0.048,8.490068050890953,1,0.5375519035772282,2062,0.95,0.034,0.885,0.846,0.048,8.490068050890953,0.5375519035772282,2062,0.95,0.034,0.885,0.846,0.048,8.490068050890953
2022,12060,30309.0,SCP_PPL1Y,0.3715415019762846,0.3829787234042553,0.3475177304964539,0.5298173271242143,2445,0.962,0.034,0.92,0.8759999999999999,0.043,8.490068050890953,1,0.5298173271242143,2445,0.962,0.034,0.92,0.8759999999999999,0.043,8.490068050890953,0.5298173271242143,2445,0.962,0.034,0.92,0.8759999999999999,0.043,8.490068050890953
2017,12060,30310.0,SCP_PPL1Y,0.7124463519313305,0.7142857142857142,0.7042253521126761,0.3690083648601081,883,0.593,0.03,0.429,0.493,0.043,8.465219901229858,0,0.3690083648601081,883,0.593,0.03,0.429,0.493,0.043,8.465219901229858,0.3690083648601081,883,0.593,0.03,0.429,0.493,0.043,8.465219901229858
2018,12060,30310.0,SCP_PPL1Y,0.7142857142857142,0.7042253521126761,0.6391752577319588,0.3721545825811975,932,0.608,0.0289999999999999,0.529,0.528,0.046,8.465219901229858,0,0.3721545825811975,932,0.608,0.0289999999999999,0.529,0.528,0.046,8.465219901229858,0.3721545825811975,932,0.608,0.0289999999999999,0.529,0.528,0.046,8.465219901229858
2019,12060,30310.0,SCP_PPL1Y,0.7042253521126761,0.6391752577319588,0.5989304812834224,0.350100947842088,787,0.598,0.026,0.579,0.525,0.043,8.465219901229858,0,0.350100947842088,787,0.598,0.026,0.579,0.525,0.043,8.465219901229858,0.350100947842088,787,0.598,0.026,0.579,0.525,0.043,8.465219901229858
2020,12060,30310.0,SCP_PPL1Y,0.6391752577319588,0.5989304812834224,0.5705882352941176,0.3699617109625072,785,0.644,0.032,0.6609999999999999,0.581,0.046,8.465219901229858,1,0.3699617109625072,785,0.644,0.032,0.6609999999999999,0.581,0.046,8.465219901229858,0.3699617109625072,785,0.644,0.032,0.6609999999999999,0.581,0.046,8.465219901229858
2021,12060,30310.0,SCP_PPL1Y,0.5989304812834224,0.5705882352941176,0.5730994152046783,0.3790561086375999,773,0.6579999999999999,0.0409999999999999,0.685,0.6,0.051,8.465219901229858,1,0.3790561086375999,773,0.6579999999999999,0.0409999999999999,0.685,0.6,0.051,8.465219901229858,0.3790561086375999,773,0.6579999999999999,0.0409999999999999,0.685,0.6,0.051,8.465219901229858
2022,12060,30310.0,SCP_PPL1Y,0.5705882352941176,0.5730994152046783,0.519774011299435,0.3880329549089642,898,0.685,0.04,0.7020000000000001,0.623,0.064,8.465219901229858,1,0.3880329549089642,898,0.685,0.04,0.7020000000000001,0.623,0.064,8.465219901229858,0.3880329549089642,898,0.685,0.04,0.7020000000000001,0.623,0.064,8.465219901229858
2017,12060,30312.0,SCP_PPL1Y,0.4894514767932489,0.497716894977169,0.5369458128078818,0.470413027471843,1259,0.794,0.032,0.527,0.669,0.032,7.501534897386689,0,0.470413027471843,1259,0.794,0.032,0.527,0.669,0.032,7.501534897386689,0.470413027471843,1259,0.794,0.032,0.527,0.669,0.032,7.501534897386689
2018,12060,30312.0,SCP_PPL1Y,0.497716894977169,0.5369458128078818,0.5585585585585586,0.4748655026744115,1336,0.82,0.03,0.619,0.6859999999999999,0.03,7.501534897386689,0,0.4748655026744115,1336,0.82,0.03,0.619,0.6859999999999999,0.03,7.501534897386689,0.4748655026744115,1336,0.82,0.03,0.619,0.6859999999999999,0.03,7.501534897386689
2019,12060,30312.0,SCP_PPL1Y,0.5369458128078818,0.5585585585585586,0.545,0.4783250692963387,1514,0.8190000000000001,0.0279999999999999,0.693,0.718,0.031,7.501534897386689,0,0.4783250692963387,1514,0.8190000000000001,0.0279999999999999,0.693,0.718,0.031,7.501534897386689,0.4783250692963387,1514,0.8190000000000001,0.0279999999999999,0.693,0.718,0.031,7.501534897386689
2020,12060,30312.0,SCP_PPL1Y,0.5585585585585586,0.545,0.5090909090909091,0.4978108718641647,1760,0.816,0.04,0.8009999999999999,0.748,0.043,7.501534897386689,1,0.4978108718641647,1760,0.816,0.04,0.8009999999999999,0.748,0.043,7.501534897386689,0.4978108718641647,1760,0.816,0.04,0.8009999999999999,0.748,0.043,7.501534897386689
2021,12060,30312.0,SCP_PPL1Y,0.545,0.5090909090909091,0.4705882352941176,0.5021767146346788,1629,0.833,0.039,0.84,0.77,0.044,7.501534897386689,1,0.5021767146346788,1629,0.833,0.039,0.84,0.77,0.044,7.501534897386689,0.5021767146346788,1629,0.833,0.039,0.84,0.77,0.044,7.501534897386689
2022,12060,30312.0,SCP_PPL1Y,0.5090909090909091,0.4705882352941176,0.404040404040404,0.4885068057529003,1643,0.83,0.035,0.852,0.768,0.049,7.501534897386689,1,0.4885068057529003,1643,0.83,0.035,0.852,0.768,0.049,7.501534897386689,0.4885068057529003,1643,0.83,0.035,0.852,0.768,0.049,7.501534897386689
2017,12060,30313.0,SCP_PPL1Y,0.5467980295566502,0.5617433414043583,0.5676959619952493,0.3825980262533404,177,0.816,0.057,0.58,0.657,0.074,7.091284286137964,0,0.3825980262533404,177,0.816,0.057,0.58,0.657,0.074,7.091284286137964,0.3825980262533404,177,0.816,0.057,0.58,0.657,0.074,7.091284286137964
2018,12060,30313.0,SCP_PPL1Y,0.5617433414043583,0.5676959619952493,0.5359801488833746,0.39225198504111,211,0.813,0.066,0.696,0.659,0.06,7.091284286137964,0,0.39225198504111,211,0.813,0.066,0.696,0.659,0.06,7.091284286137964,0.39225198504111,211,0.813,0.066,0.696,0.659,0.06,7.091284286137964
2019,12060,30313.0,SCP_PPL1Y,0.5676959619952493,0.5359801488833746,0.5188405797101449,0.4310572792813593,231,0.83,0.066,0.779,0.715,0.04,7.091284286137964,0,0.4310572792813593,231,0.83,0.066,0.779,0.715,0.04,7.091284286137964,0.4310572792813593,231,0.83,0.066,0.779,0.715,0.04,7.091284286137964
2020,12060,30313.0,SCP_PPL1Y,0.5359801488833746,0.5188405797101449,0.5457142857142857,0.4406640997021462,296,0.841,0.088,0.863,0.752,0.03,7.091284286137964,1,0.4406640997021462,296,0.841,0.088,0.863,0.752,0.03,7.091284286137964,0.4406640997021462,296,0.841,0.088,0.863,0.752,0.03,7.091284286137964
2021,12060,30313.0,SCP_PPL1Y,0.5188405797101449,0.5457142857142857,0.4563953488372093,0.4513869906920236,415,0.875,0.081,0.867,0.762,0.023,7.091284286137964,1,0.4513869906920236,415,0.875,0.081,0.867,0.762,0.023,7.091284286137964,0.4513869906920236,415,0.875,0.081,0.867,0.762,0.023,7.091284286137964
2022,12060,30313.0,SCP_PPL1Y,0.5457142857142857,0.4563953488372093,0.3494809688581315,0.4562998062881047,434,0.872,0.072,0.882,0.81,0.031,7.091284286137964,1,0.4562998062881047,434,0.872,0.072,0.882,0.81,0.031,7.091284286137964,0.4562998062881047,434,0.872,0.072,0.882,0.81,0.031,7.091284286137964
2017,12060,30314.0,SCP_PPL1Y,0.5043478260869565,0.5447154471544715,0.5662650602409639,0.3685104861217232,503,0.5660000000000001,0.035,0.377,0.44,0.03,8.293089440728226,0,0.3685104861217232,503,0.5660000000000001,0.035,0.377,0.44,0.03,8.293089440728226,0.3685104861217232,503,0.5660000000000001,0.035,0.377,0.44,0.03,8.293089440728226
2018,12060,30314.0,SCP_PPL1Y,0.5447154471544715,0.5662650602409639,0.5443037974683543,0.3442000142736937,460,0.564,0.035,0.462,0.44,0.027,8.293089440728226,0,0.3442000142736937,460,0.564,0.035,0.462,0.44,0.027,8.293089440728226,0.3442000142736937,460,0.564,0.035,0.462,0.44,0.027,8.293089440728226
2019,12060,30314.0,SCP_PPL1Y,0.5662650602409639,0.5443037974683543,0.551219512195122,0.3598239887193856,520,0.575,0.0289999999999999,0.541,0.4589999999999999,0.0279999999999999,8.293089440728226,0,0.3598239887193856,520,0.575,0.0289999999999999,0.541,0.4589999999999999,0.0279999999999999,8.293089440728226,0.3598239887193856,520,0.575,0.0289999999999999,0.541,0.4589999999999999,0.0279999999999999,8.293089440728226
2020,12060,30314.0,SCP_PPL1Y,0.5443037974683543,0.551219512195122,0.5480225988700564,0.3532522624600493,332,0.603,0.059,0.6,0.508,0.035,8.293089440728226,1,0.3532522624600493,332,0.603,0.059,0.6,0.508,0.035,8.293089440728226,0.3532522624600493,332,0.603,0.059,0.6,0.508,0.035,8.293089440728226
2021,12060,30314.0,SCP_PPL1Y,0.551219512195122,0.5480225988700564,0.4744897959183674,0.3579521353710537,306,0.604,0.059,0.624,0.527,0.037,8.293089440728226,1,0.3579521353710537,306,0.604,0.059,0.624,0.527,0.037,8.293089440728226,0.3579521353710537,306,0.604,0.059,0.624,0.527,0.037,8.293089440728226
2022,12060,30314.0,SCP_PPL1Y,0.5480225988700564,0.4744897959183674,0.4124293785310735,0.3760631042291874,353,0.648,0.06,0.631,0.5770000000000001,0.057,8.293089440728226,1,0.3760631042291874,353,0.648,0.06,0.631,0.5770000000000001,0.057,8.293089440728226,0.3760631042291874,353,0.648,0.06,0.631,0.5770000000000001,0.057,8.293089440728226
2017,12060,30315.0,SCP_PPL1Y,0.6175115207373272,0.6180257510729614,0.6020408163265306,0.3571077349150621,943,0.561,0.031,0.39,0.4479999999999999,0.036,8.694888910178376,0,0.3571077349150621,943,0.561,0.031,0.39,0.4479999999999999,0.036,8.694888910178376,0.3571077349150621,943,0.561,0.031,0.39,0.4479999999999999,0.036,8.694888910178376
2018,12060,30315.0,SCP_PPL1Y,0.6180257510729614,0.6020408163265306,0.575268817204301,0.3543503046123221,830,0.5529999999999999,0.026,0.471,0.449,0.039,8.694888910178376,0,0.3543503046123221,830,0.5529999999999999,0.026,0.471,0.449,0.039,8.694888910178376,0.3543503046123221,830,0.5529999999999999,0.026,0.471,0.449,0.039,8.694888910178376
2019,12060,30315.0,SCP_PPL1Y,0.6020408163265306,0.575268817204301,0.5754189944134079,0.3560903299125438,821,0.5579999999999999,0.0279999999999999,0.556,0.4679999999999999,0.036,8.694888910178376,0,0.3560903299125438,821,0.5579999999999999,0.0279999999999999,0.556,0.4679999999999999,0.036,8.694888910178376,0.3560903299125438,821,0.5579999999999999,0.0279999999999999,0.556,0.4679999999999999,0.036,8.694888910178376
2020,12060,30315.0,SCP_PPL1Y,0.575268817204301,0.5754189944134079,0.569767441860465,0.3562922453751775,732,0.597,0.033,0.6459999999999999,0.539,0.05,8.694888910178376,1,0.3562922453751775,732,0.597,0.033,0.6459999999999999,0.539,0.05,8.694888910178376,0.3562922453751775,732,0.597,0.033,0.6459999999999999,0.539,0.05,8.694888910178376
2021,12060,30315.0,SCP_PPL1Y,0.5754189944134079,0.569767441860465,0.515527950310559,0.3795389755466869,698,0.609,0.047,0.687,0.5589999999999999,0.055,8.694888910178376,1,0.3795389755466869,698,0.609,0.047,0.687,0.5589999999999999,0.055,8.694888910178376,0.3795389755466869,698,0.609,0.047,0.687,0.5589999999999999,0.055,8.694888910178376
2022,12060,30315.0,SCP_PPL1Y,0.569767441860465,0.515527950310559,0.525974025974026,0.3875320867552781,671,0.637,0.0409999999999999,0.713,0.593,0.0579999999999999,8.694888910178376,1,0.3875320867552781,671,0.637,0.0409999999999999,0.713,0.593,0.0579999999999999,8.694888910178376,0.3875320867552781,671,0.637,0.0409999999999999,0.713,0.593,0.0579999999999999,8.694888910178376
2017,12060,30317.0,SCP_PPL1Y,0.3975155279503106,0.3442622950819672,0.3350785340314136,0.4679068620939508,594,0.785,0.046,0.5479999999999999,0.639,0.0279999999999999,8.834200646284396,0,0.4679068620939508,594,0.785,0.046,0.5479999999999999,0.639,0.0279999999999999,8.834200646284396,0.4679068620939508,594,0.785,0.046,0.5479999999999999,0.639,0.0279999999999999,8.834200646284396
2018,12060,30317.0,SCP_PPL1Y,0.3442622950819672,0.3350785340314136,0.2890173410404624,0.4562888208566972,644,0.7809999999999999,0.039,0.618,0.647,0.042,8.834200646284396,0,0.4562888208566972,644,0.7809999999999999,0.039,0.618,0.647,0.042,8.834200646284396,0.4562888208566972,644,0.7809999999999999,0.039,0.618,0.647,0.042,8.834200646284396
2019,12060,30317.0,SCP_PPL1Y,0.3350785340314136,0.2890173410404624,0.2483221476510067,0.4707927712768057,706,0.8109999999999999,0.043,0.716,0.6829999999999999,0.047,8.834200646284396,0,0.4707927712768057,706,0.8109999999999999,0.043,0.716,0.6829999999999999,0.047,8.834200646284396,0.4707927712768057,706,0.8109999999999999,0.043,0.716,0.6829999999999999,0.047,8.834200646284396
2020,12060,30317.0,SCP_PPL1Y,0.2890173410404624,0.2483221476510067,0.2361111111111111,0.4810108980001586,652,0.843,0.05,0.841,0.746,0.069,8.834200646284396,1,0.4810108980001586,652,0.843,0.05,0.841,0.746,0.069,8.834200646284396,0.4810108980001586,652,0.843,0.05,0.841,0.746,0.069,8.834200646284396
2021,12060,30317.0,SCP_PPL1Y,0.2483221476510067,0.2361111111111111,0.2377049180327869,0.5010867781577931,857,0.8640000000000001,0.052,0.862,0.778,0.07,8.834200646284396,1,0.5010867781577931,857,0.8640000000000001,0.052,0.862,0.778,0.07,8.834200646284396,0.5010867781577931,857,0.8640000000000001,0.052,0.862,0.778,0.07,8.834200646284396
2022,12060,30317.0,SCP_PPL1Y,0.2361111111111111,0.2377049180327869,0.2685185185185185,0.5028837808056593,1035,0.895,0.043,0.897,0.8220000000000001,0.064,8.834200646284396,1,0.5028837808056593,1035,0.895,0.043,0.897,0.8220000000000001,0.064,8.834200646284396,0.5028837808056593,1035,0.895,0.043,0.897,0.8220000000000001,0.064,8.834200646284396
2017,12060,30318.0,SCP_PPL1Y,0.6807511737089201,0.6051282051282052,0.6,0.4674606119676571,2680,0.797,0.021,0.5920000000000001,0.708,0.026,8.828163797107624,0,0.4674606119676571,2680,0.797,0.021,0.5920000000000001,0.708,0.026,8.828163797107624,0.4674606119676571,2680,0.797,0.021,0.5920000000000001,0.708,0.026,8.828163797107624
2018,12060,30318.0,SCP_PPL1Y,0.6051282051282052,0.6,0.576419213973799,0.4668267936651449,2963,0.795,0.023,0.653,0.7090000000000001,0.027,8.828163797107624,0,0.4668267936651449,2963,0.795,0.023,0.653,0.7090000000000001,0.027,8.828163797107624,0.4668267936651449,2963,0.795,0.023,0.653,0.7090000000000001,0.027,8.828163797107624
2019,12060,30318.0,SCP_PPL1Y,0.6,0.576419213973799,0.5789473684210527,0.4696725278390262,2982,0.7979999999999999,0.0279999999999999,0.7,0.7140000000000001,0.033,8.828163797107624,0,0.4696725278390262,2982,0.7979999999999999,0.0279999999999999,0.7,0.7140000000000001,0.033,8.828163797107624,0.4696725278390262,2982,0.7979999999999999,0.0279999999999999,0.7,0.7140000000000001,0.033,8.828163797107624
2020,12060,30318.0,SCP_PPL1Y,0.576419213973799,0.5789473684210527,0.5404255319148936,0.4795470589914111,3587,0.787,0.03,0.7509999999999999,0.746,0.038,8.828163797107624,1,0.4795470589914111,3587,0.787,0.03,0.7509999999999999,0.746,0.038,8.828163797107624,0.4795470589914111,3587,0.787,0.03,0.7509999999999999,0.746,0.038,8.828163797107624
2021,12060,30318.0,SCP_PPL1Y,0.5789473684210527,0.5404255319148936,0.5062761506276151,0.477305391607298,3868,0.81,0.0279999999999999,0.7809999999999999,0.76,0.035,8.828163797107624,1,0.477305391607298,3868,0.81,0.0279999999999999,0.7809999999999999,0.76,0.035,8.828163797107624,0.477305391607298,3868,0.81,0.0279999999999999,0.7809999999999999,0.76,0.035,8.828163797107624
2022,12060,30318.0,SCP_PPL1Y,0.5404255319148936,0.5062761506276151,0.4672897196261683,0.4940830246923973,4336,0.833,0.031,0.8220000000000001,0.794,0.04,8.828163797107624,1,0.4940830246923973,4336,0.833,0.031,0.8220000000000001,0.794,0.04,8.828163797107624,0.4940830246923973,4336,0.833,0.031,0.8220000000000001,0.794,0.04,8.828163797107624
2017,12060,30363.0,SCP_PPL1Y,0.3409090909090909,0.1897810218978102,0.3447098976109215,0.517988293225,363,0.944,0.0819999999999999,0.625,0.703,0.068,8.28925171922967,0,0.517988293225,363,0.944,0.0819999999999999,0.625,0.703,0.068,8.28925171922967,0.517988293225,363,0.944,0.0819999999999999,0.625,0.703,0.068,8.28925171922967
2018,12060,30363.0,SCP_PPL1Y,0.1897810218978102,0.3447098976109215,0.3386581469648562,0.5195081526764518,388,0.961,0.079,0.6779999999999999,0.7509999999999999,0.079,8.28925171922967,0,0.5195081526764518,388,0.961,0.079,0.6779999999999999,0.7509999999999999,0.079,8.28925171922967,0.5195081526764518,388,0.961,0.079,0.6779999999999999,0.7509999999999999,0.079,8.28925171922967
2019,12060,30363.0,SCP_PPL1Y,0.3447098976109215,0.3386581469648562,0.3782771535580524,0.509088259681364,365,0.955,0.077,0.7440000000000001,0.777,0.075,8.28925171922967,0,0.509088259681364,365,0.955,0.077,0.7440000000000001,0.777,0.075,8.28925171922967,0.509088259681364,365,0.955,0.077,0.7440000000000001,0.777,0.075,8.28925171922967
2020,12060,30363.0,SCP_PPL1Y,0.3386581469648562,0.3782771535580524,0.2645739910313901,0.5380883726338523,360,0.968,0.075,0.871,0.855,0.073,8.28925171922967,1,0.5380883726338523,360,0.968,0.075,0.871,0.855,0.073,8.28925171922967,0.5380883726338523,360,0.968,0.075,0.871,0.855,0.073,8.28925171922967
2021,12060,30363.0,SCP_PPL1Y,0.3782771535580524,0.2645739910313901,0.3625,0.5352899445146053,177,0.995,0.092,0.847,0.8140000000000001,0.084,8.28925171922967,1,0.5352899445146053,177,0.995,0.092,0.847,0.8140000000000001,0.084,8.28925171922967,0.5352899445146053,177,0.995,0.092,0.847,0.8140000000000001,0.084,8.28925171922967
2022,12060,30363.0,SCP_PPL1Y,0.2645739910313901,0.3625,0.4105960264900662,0.5134095006655702,160,0.995,0.109,0.907,0.7979999999999999,0.074,8.28925171922967,1,0.5134095006655702,160,0.995,0.109,0.907,0.7979999999999999,0.074,8.28925171922967,0.5134095006655702,160,0.995,0.109,0.907,0.7979999999999999,0.074,8.28925171922967
2017,23580,30501.0,SCP_PPL1Y,0.5864197530864198,0.5905511811023623,0.5284552845528455,0.2841289875411651,379,0.633,0.035,0.417,0.518,0.03,7.784561221443657,0,0.2841289875411651,379,0.633,0.035,0.417,0.518,0.03,7.784561221443657,0.2841289875411651,379,0.633,0.035,0.417,0.518,0.03,7.784561221443657
2018,23580,30501.0,SCP_PPL1Y,0.5905511811023623,0.5284552845528455,0.5040650406504065,0.2867688986109973,380,0.635,0.044,0.529,0.531,0.03,7.784561221443657,0,0.2867688986109973,380,0.635,0.044,0.529,0.531,0.03,7.784561221443657,0.2867688986109973,380,0.635,0.044,0.529,0.531,0.03,7.784561221443657
2019,23580,30501.0,SCP_PPL1Y,0.5284552845528455,0.5040650406504065,0.4788732394366197,0.2856617889455205,650,0.6459999999999999,0.0409999999999999,0.633,0.562,0.036,7.784561221443657,0,0.2856617889455205,650,0.6459999999999999,0.0409999999999999,0.633,0.562,0.036,7.784561221443657,0.2856617889455205,650,0.6459999999999999,0.0409999999999999,0.633,0.562,0.036,7.784561221443657
